phone	retailer_type	retailer_name		distribution_route	area	city
201114499902	Restaurant	اكسبريس		حي مدينه نصر‎‎‎‎		
201114499902	Restaurant	اكسبريس		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201114499902	Restaurant	اكسبريس		مدينة نصر		
201114499902	Restaurant	اكسبريس		مدينة نصر	مدينة نصر‎‎‎‎	
201114602040	Restaurant	فود ماجيك		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201114602040	Restaurant	فود ماجيك				
201114602040	Restaurant	فود ماجيك		حي مدينه نصر‎‎‎‎		
201114602040	Restaurant	فود ماجيك		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201114607428	Cafe	كوفي شوب		عين شمس	المرج	القاهرة
201114607428	Cafe	كوفي شوب		عين شمس	عين شمس	القاهرة
201114607428	Cafe	كوفي شوب				
201114607428	Cafe	كوفي شوب		عين شمس		
201114607428	Cafe	كوفي شوب		عين شمس	المرج	
201114607428	Cafe	كوفي شوب		عين شمس	عين شمس	
201114692891	Restaurant	مطعم قصرسفاري		الهرم	الهرم	الجيزه
201114692891	Restaurant	مطعم قصرسفاري		الهرم	فيصل	الجيزه
201114692891	Restaurant	مطعم قصرسفاري		فيصل	فيصل	الجيزه
201114692891	Restaurant	مطعم قصرسفاري				
201114692891	Restaurant	مطعم قصرسفاري		الهرم		
201114692891	Restaurant	مطعم قصرسفاري		الهرم	الهرم	
201114692891	Restaurant	مطعم قصرسفاري		الهرم	فيصل	
201114692891	Restaurant	مطعم قصرسفاري		فيصل		
201114692891	Restaurant	مطعم قصرسفاري		فيصل	فيصل	
201114713064	Restaurant	كشرى الحلو		المعادي	المعادي	القاهرة
201114713064	Restaurant	كشرى الحلو				
201114713064	Restaurant	كشرى الحلو		المعادي		
201114713064	Restaurant	كشرى الحلو		المعادي	المعادي	
201114727322	Cafe	كافيه بيزك		المقطم	المقطم	القاهرة
201114727322	Cafe	كافيه بيزك		المقطم	مدينة نصر‎‎‎‎	القاهرة
201114727322	Cafe	كافيه بيزك				
201114727322	Cafe	كافيه بيزك		المقطم		
201114727322	Cafe	كافيه بيزك		المقطم	المقطم	
201114727322	Cafe	كافيه بيزك		المقطم	مدينة نصر‎‎‎‎	
201114772600	Restaurant	بروست الملوك		الهرم	الهرم	الجيزه
201114772600	Restaurant	بروست الملوك		الهرم	فيصل	الجيزه
201114772600	Restaurant	بروست الملوك				
201114772600	Restaurant	بروست الملوك		الهرم		
201114772600	Restaurant	بروست الملوك		الهرم	الهرم	
201114772600	Restaurant	بروست الملوك		الهرم	فيصل	
201114839184	Restaurant	اكسبريس		عين شمس	عين شمس	القاهرة
201114839184	Restaurant	اكسبريس				
201114839184	Restaurant	اكسبريس		عين شمس		
201114839184	Restaurant	اكسبريس		عين شمس	عين شمس	
201114842020	Cafe	كافيه الزعيم		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201114842020	Cafe	كافيه الزعيم				
201114842020	Cafe	كافيه الزعيم		حي مدينه نصر‎‎‎‎		
201114842020	Cafe	كافيه الزعيم		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201114864826	Restaurant	فوود كورنر		عباسية	عباسية	القاهرة
201114864826	Restaurant	فوود كورنر				
201114864826	Restaurant	فوود كورنر		عباسية		
201114864826	Restaurant	فوود كورنر		عباسية	عباسية	
201114874949	Cafe	علي قد الايد		ابو النمرس	ابو نمرس	الجيزه
201114874949	Cafe	علي قد الايد		ابو نمرس	ابو نمرس	الجيزه
201114874949	Cafe	علي قد الايد				
201114874949	Cafe	علي قد الايد		ابو النمرس		
201114874949	Cafe	علي قد الايد		ابو النمرس	ابو نمرس	
201114874949	Cafe	علي قد الايد		ابو نمرس		
201114874949	Cafe	علي قد الايد		ابو نمرس	ابو نمرس	
201114895056	Cafe	ساعه صفا		الهرم	الهرم	الجيزه
201114895056	Cafe	ساعه صفا				
201114895056	Cafe	ساعه صفا		الهرم		
201114895056	Cafe	ساعه صفا		الهرم	الهرم	
201114905950	Cafe	جوستو كافيه		المعادي‎	البساتين	القاهرة
201114905950	Cafe	جوستو كافيه		المعادي‎	المعادي	القاهرة
201114905950	Cafe	جوستو كافيه				
201114905950	Cafe	جوستو كافيه		المعادي‎		
201114905950	Cafe	جوستو كافيه		المعادي‎	البساتين	
201114905950	Cafe	جوستو كافيه		المعادي‎	المعادي	
201115104051	Cafe	Voyage Cafe & lounge		مصر الجديدة	مصر الجديدة	القاهرة
201115104051	Cafe	Voyage Cafe & lounge				
201115104051	Cafe	Voyage Cafe & lounge		مصر الجديدة		
201115104051	Cafe	Voyage Cafe & lounge		مصر الجديدة	مصر الجديدة	
201115256568	Restaurant	اورو		المهندسين	المهندسين	الجيزه
201115256568	Restaurant	اورو				
201115256568	Restaurant	اورو		المهندسين		
201115256568	Restaurant	اورو		المهندسين	المهندسين	
201115295678	Restaurant	ابن سوريا		حدائق حلوان	حدائق حلوان	القاهرة
201115295678	Restaurant	ابن سوريا				
201115295678	Restaurant	ابن سوريا		حدائق حلوان		
201115295678	Restaurant	ابن سوريا		حدائق حلوان	حدائق حلوان	
201115319992	Cafe	كافيه بيانكي		الخانكة 	الخانكة-الجبل الاصفر-ابو زعبل	القاهرة
201115319992	Cafe	كافيه بيانكي		الخانكة 	العبور	القاهرة
201115319992	Cafe	كافيه بيانكي		الخانكة 	مدينة السلام - النهضة‎	القاهرة
201115319992	Cafe	كافيه بيانكي		الخانكة - قليوبية	الخانكة-الجبل الاصفر-ابو زعبل	القاهرة
201115319992	Cafe	كافيه بيانكي				
201115319992	Cafe	كافيه بيانكي		الخانكة 		
201115319992	Cafe	كافيه بيانكي		الخانكة 	الخانكة-الجبل الاصفر-ابو زعبل	
201115319992	Cafe	كافيه بيانكي		الخانكة 	العبور	
201115319992	Cafe	كافيه بيانكي		الخانكة 	مدينة السلام - النهضة‎	
201115319992	Cafe	كافيه بيانكي		الخانكة - قليوبية		
201115319992	Cafe	كافيه بيانكي		الخانكة - قليوبية	الخانكة-الجبل الاصفر-ابو زعبل	
201115329730	Cafe	نيو ليروسا		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201115329730	Cafe	نيو ليروسا		مدينة نصر	مدينة نصر‎‎‎‎	القاهرة
201115329730	Cafe	نيو ليروسا				
201115329730	Cafe	نيو ليروسا		حي مدينه نصر‎‎‎‎		
201115329730	Cafe	نيو ليروسا		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201115329730	Cafe	نيو ليروسا		مدينة نصر		
201115329730	Cafe	نيو ليروسا		مدينة نصر	مدينة نصر‎‎‎‎	
201115340545	Cafe	كافيه الحفره		شبرا الخيمة	شبرا الخيمة	القاهرة
201115340545	Cafe	كافيه الحفره				
201115340545	Cafe	كافيه الحفره		شبرا الخيمة		
201115340545	Cafe	كافيه الحفره		شبرا الخيمة	شبرا الخيمة	
201115342060	Restaurant	perfectoo		المعادي‎	البساتين	القاهرة
201115342060	Restaurant	perfectoo		المعادي‎	المعادي	القاهرة
201115342060	Restaurant	perfectoo				
201115342060	Restaurant	perfectoo		المعادي‎		
201115342060	Restaurant	perfectoo		المعادي‎	البساتين	
201115342060	Restaurant	perfectoo		المعادي‎	المعادي	
201115407120	Restaurant	رضا الدمشقى 		الهرم	الهرم	الجيزه
201115407120	Restaurant	رضا الدمشقى 				
201115407120	Restaurant	رضا الدمشقى 		الهرم		
201115407120	Restaurant	رضا الدمشقى 		الهرم	الهرم	
201115469689	Restaurant	k n k		الهرم	الهرم	الجيزه
201115469689	Restaurant	k n k				
201115469689	Restaurant	k n k		الهرم		
201115469689	Restaurant	k n k		الهرم	الهرم	
201115496403	Restaurant	مطعم وادي النيل العمدة		الهرم	الهرم	الجيزه
201115496403	Restaurant	مطعم وادي النيل العمدة		الهرم	حي الجيزة	الجيزه
201115496403	Restaurant	مطعم وادي النيل العمدة		الهرم	فيصل	الجيزه
201115496403	Restaurant	مطعم وادي النيل العمدة				
201115496403	Restaurant	مطعم وادي النيل العمدة		الهرم		
201115496403	Restaurant	مطعم وادي النيل العمدة		الهرم	الهرم	
201115496403	Restaurant	مطعم وادي النيل العمدة		الهرم	حي الجيزة	
201115496403	Restaurant	مطعم وادي النيل العمدة		الهرم	فيصل	
201115544675	Restaurant	طيبة		حي الجيزة	حي الجيزة	الجيزه
201115544675	Restaurant	طيبة				
201115544675	Restaurant	طيبة		حي الجيزة		
201115544675	Restaurant	طيبة		حي الجيزة	حي الجيزة	
201115556557	Restaurant	فنسيا		الهرم	الهرم	الجيزه
201115556557	Restaurant	فنسيا				
201115556557	Restaurant	فنسيا		الهرم		
201115556557	Restaurant	فنسيا		الهرم	الهرم	
201115565889	Restaurant	فول مش معقول		فيصل	فيصل	الجيزه
201115565889	Restaurant	فول مش معقول				
201115565889	Restaurant	فول مش معقول		فيصل		
201115565889	Restaurant	فول مش معقول		فيصل	فيصل	
201115568857	Restaurant	كشري الامبراطور 		حدائق الاهرام	حدائق الاهرام	الجيزه
201115568857	Restaurant	كشري الامبراطور 				
201115568857	Restaurant	كشري الامبراطور 		حدائق الاهرام		
201115568857	Restaurant	كشري الامبراطور 		حدائق الاهرام	حدائق الاهرام	
201115579603	Cafe	موفنيبك		مدينتي	مدينتي	القاهرة
201115579603	Cafe	موفنيبك				
201115579603	Cafe	موفنيبك		مدينتي		
201115579603	Cafe	موفنيبك		مدينتي	مدينتي	
201115624413	Cafe	اليوناني		الهرم	الهرم	الجيزه
201115624413	Cafe	اليوناني				
201115624413	Cafe	اليوناني		الهرم		
201115624413	Cafe	اليوناني		الهرم	الهرم	
201115654292	Cafe	شاي اند لبن		الدقي	الدقي	الجيزه
201115654292	Cafe	شاي اند لبن				
201115654292	Cafe	شاي اند لبن		الدقي		
201115654292	Cafe	شاي اند لبن		الدقي	الدقي	
201115711777	Restaurant	ورطة		سموحة	سموحة	الإسكندرية
201115711777	Restaurant	ورطة				
201115711777	Restaurant	ورطة		سموحة		
201115711777	Restaurant	ورطة		سموحة	سموحة	
201115725507	Cafe	كافتريا استاد السلام		مدينة السلام - النهضة‎	مدينة السلام - النهضة‎	القاهرة
201115725507	Cafe	كافتريا استاد السلام				
201115725507	Cafe	كافتريا استاد السلام		مدينة السلام - النهضة‎		
201115725507	Cafe	كافتريا استاد السلام		مدينة السلام - النهضة‎	مدينة السلام - النهضة‎	
201115759652	Restaurant	اسماك المرشدي ملك البحر		الشيخ زايد	الشيخ زايد	الجيزه
201115759652	Restaurant	اسماك المرشدي ملك البحر				
201115759652	Restaurant	اسماك المرشدي ملك البحر		الشيخ زايد		
201115759652	Restaurant	اسماك المرشدي ملك البحر		الشيخ زايد	الشيخ زايد	
201115769011	Cafe	كافيه مكاني		فيصل	الهرم	الجيزه
201115769011	Cafe	كافيه مكاني		فيصل	فيصل	الجيزه
201115769011	Cafe	كافيه مكاني		فيصل 	فيصل	الجيزه
201115769011	Cafe	كافيه مكاني				
201115769011	Cafe	كافيه مكاني		فيصل		
201115769011	Cafe	كافيه مكاني		فيصل	الهرم	
201115769011	Cafe	كافيه مكاني		فيصل	فيصل	
201115769011	Cafe	كافيه مكاني		فيصل 		
201115769011	Cafe	كافيه مكاني		فيصل 	فيصل	
201115770386	Restaurant	زين الشام		حي الزمالك	الزمالك	الجيزه
201115770386	Restaurant	زين الشام				
201115770386	Restaurant	زين الشام		حي الزمالك		
201115770386	Restaurant	زين الشام		حي الزمالك	الزمالك	
201115796971	Restaurant	زين السوري		فيصل	فيصل	الجيزه
201115796971	Restaurant	زين السوري				
201115796971	Restaurant	زين السوري		فيصل		
201115796971	Restaurant	زين السوري		فيصل	فيصل	
201115810766	Restaurant	فلافل		6 اكتوبر	6 اكتوبر	الجيزه
201115810766	Restaurant	فلافل				
201115810766	Restaurant	فلافل		6 اكتوبر		
201115810766	Restaurant	فلافل		6 اكتوبر	6 اكتوبر	
201115871801	Cafe	شركه مصر أكتوبر		6 أكتوبر (1)	6 اكتوبر	الجيزه
201115871801	Cafe	شركه مصر أكتوبر				
201115871801	Cafe	شركه مصر أكتوبر		6 أكتوبر (1)		
201115871801	Cafe	شركه مصر أكتوبر		6 أكتوبر (1)	6 اكتوبر	
201115925881	Cafe	ريفو		المعادي‎	البساتين	القاهرة
201115925881	Cafe	ريفو		المعادي‎	المعادي	القاهرة
201115925881	Cafe	ريفو		المعادي	المعادي	القاهرة
201115925881	Cafe	ريفو		حي المعادي	المعادي	القاهرة
201115925881	Cafe	ريفو		حي المعادي	دار السلام‎	القاهرة
201115925881	Cafe	ريفو				
201115925881	Cafe	ريفو		المعادي‎		
201115925881	Cafe	ريفو		المعادي‎	البساتين	
201115925881	Cafe	ريفو		المعادي‎	المعادي	
201115925881	Cafe	ريفو		المعادي		
201115925881	Cafe	ريفو		المعادي	المعادي	
